id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price,sold_count,platform,browser,customer_name,date_added
32826,Women,Footwear,Shoes,Heels,Grey,Winter,2012,Casual,iPanema Women Premium Grey Flats,13970,45,iOS,Chrome,Amy Smith,2012-01-17
25891,Women,Apparel,Topwear,Tops,Beige,Summer,2012,Casual,Femella Women Beige Top,8852,88,Desktop,Chrome,Brittany Johnson,2012-06-02
45148,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Enticer Men Silver-Gold Analogue Multi-Dial Watch MTP-1300SG-7AVDF(A486),14221,18,Desktop,Safari,Kenneth Morales,2015-12-14
37568,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Madagascar3 Infant Girls Pink  T-Shirt,9877,69,iOS,Yandex Browser,Meghan Chavez,2012-08-19
24943,Girls,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,United Colors of Benetton Kids Girls White T-shirt,1792,209,Android,Chrome,Emily George,2012-07-07
6538,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,Nike Men's Training Red T-shirt,2925,282,Desktop,Edge,Henry Jennings,2011-08-18
3876,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Wrangler Men's Greensboro Raw Edge Black T-shirt,2732,296,Mobile,Chrome,John Johnson,2011-06-03
48657,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual,Lucera Women Silver Earrings,1993,223,Desktop,Chrome,Elizabeth Ferguson,2012-06-11
9570,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,John Miller Men Solid Light Blue Shirt,1817,346,Desktop,Chrome,Thomas Wallace,2011-11-12
2198,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's Sports Shoe,10896,21,Desktop,Chrome,Jay Goodman,2010-10-19
17953,Unisex,Accessories,Headwear,Caps,Grey,Fall,2011,Casual,Nike Unisex Knit Beanie Grey Skull Cap,1645,552,Desktop,Chrome,Michelle Park,2011-11-21
26628,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012,Casual,Puma Kids Unisex Future Cat Red Casual Shoes,3008,37,Android,Chrome,Debbie Allen,2012-06-10
16881,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Police Women Casual Brown Sunglasses,7365,43,Android,Safari,Monica Martin,2016-01-12
49785,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2012,Casual,Little Miss Intimates Black Pyjama Set,11872,16,Desktop,Safari,Emily Hess,2012-08-01
28574,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Nike Women Try Me Purple T-shirt,3727,135,Desktop,Chrome,Monica Caldwell,2012-06-10
42997,Men,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012,Casual,Nike Men Purple Solarsoft Thong Flip Flops,6658,32,Android,Yandex Browser,Donald Ross,2012-07-01
55920,Women,Personal Care,Nails,Nail Polish,Metallic,Spring,2017,Casual,Colorbar Icy Pink Nail Lacquer 55,9301,48,Android,Yandex Browser,Rachael Campbell,2017-05-13
34917,Women,Apparel,Topwear,Dupatta,Blue,Summer,2012,Ethnic,Fabindia Blue Dupatta,8394,80,iOS,Chrome,Sarah Rivera,2012-08-02
43079,Women,Apparel,Topwear,Tops,White,Summer,2012,Sports,Nike Womens White Top,1474,300,Android,Opera,Kendra Bruce,2012-08-16
48491,Women,Apparel,Topwear,Tops,Brown,Winter,2011,Casual,French Connection Women Brown top,4873,25,Desktop,Chrome,Ashley Brown,2011-01-12
31459,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Nike Men Football Black Shorts,1146,263,iOS,Chrome,Derrick Hickman,2012-08-15
8664,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Fastrack Unisex Sport Black Sunglasses,14239,8,iOS,Chrome,Lori Curtis,2016-01-15
49543,Women,Accessories,Bags,Handbags,Rust,Summer,2012,Casual,Rocia Women Rust Handbag,11192,63,Android,Chrome,Catherine Hall,2012-06-24
22872,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Woodland Men Camel Casual Shoes,4145,200,Desktop,Yandex Browser,Nicholas Brooks,2012-07-14
4895,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Darla Pink Kidswear,2710,130,Desktop,Chrome,Ariel Cruz,2011-07-14
39634,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Overplay White Sports Shoes,4658,164,iOS,Chrome,Travis Price,2012-07-12
5947,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,Locomotive Men Black Checked Shirt,3977,211,Desktop,Chrome,Joshua Garza,2011-08-27
11862,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012,Casual,Playboy Men Red & Blue Flip Flops,9304,15,Desktop,Safari,Dylan Smith,2012-10-18
52339,Women,Accessories,Bags,Clutches,Black,Winter,2016,Casual,ToniQ Women Black Lace Clutch,1209,208,Mobile,Chrome,Theresa Cooper,2015-12-14
58603,Women,Accessories,Jewellery,Earrings,Pink,Winter,2016,Casual,ToniQ Women Multi Coloured Earrings Set,6677,30,Mobile,Edge,Abigail May,2016-01-06
52937,Women,Apparel,Saree,Sarees,Purple,Summer,2012,Ethnic,FNF Printed Purple Sari,8970,38,Desktop,Chrome,Diane Buckley,2012-08-04
25059,Men,Accessories,Accessories,Accessory Gift Set,Purple,Winter,2015,Formal,Lino Perros Men Formal Purple Accessory Gift Set,10286,36,Desktop,Opera,Luke Walker,2014-12-26
45980,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Tokyo Talkies Women Blue Printed Top,7947,19,iOS,Opera,Hannah Webb,2012-08-04
57479,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,ID Men Blue & Orange Casual Shoes,8213,67,iOS,Chrome,Charles Parker,2012-06-09
44852,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,Puma Men Grey Melange Ferrari T-shirt,6264,61,Desktop,Safari,Justin Edwards,2012-06-25
25865,Unisex,Accessories,Bags,Backpacks,Blue,Winter,2015,Casual,American Tourister Unisex Blue Backpack,10294,19,Android,Chrome,Gail Sheppard,2015-01-11
5349,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Artengo 522 C Men Whit Blue 09,7691,73,Mobile,Safari,Kyle Fuentes,2011-11-10
33900,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Citizen Men Black Dial Watch,14973,20,Desktop,Chrome,Jay Turner,2016-02-05
28746,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012,Ethnic,Aurelia Women Printed Magenta Kurta,6069,113,iOS,Chrome,Kimberly Davis,2012-06-19
34319,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Rodeo Red T-shirt,2329,199,Desktop,Chrome,Edward Shea,2012-08-26
46739,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Timex Men Black Dial Watch,3611,51,Android,Chrome,David Cruz,2016-02-22
3882,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Wrangler Men's University Broad Stripe Polo Green T-shirt,13006,47,Android,Chrome,Justin Williams,2011-07-19
9584,Unisex,Accessories,Bags,Handbags,Black,Fall,2011,Casual,Puma Unisex Ferrari LS Portable Black Bags,3415,39,Desktop,Chrome,Rhonda Lucero,2011-10-12
19001,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,ADIDAS Originals Women Trefoil Red Tshirt,5436,131,Mobile,Chrome,Katherine Alvarez,2011-08-26
16875,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Idee Women Funky Eyewear Black Sunglasses,11966,44,Desktop,Yandex Browser,Lori Guerrero,2015-12-20
8456,Women,Apparel,Topwear,Tops,Green,Fall,2011,Casual,Jealous 21 Women Jealous Rae Green Top Green Tops,1303,344,Android,Chrome,Susan Andrade,2011-10-10
42399,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Flying Machine Women Pink T-shirt,4922,89,Android,Safari,Melissa Cooper,2012-07-06
33558,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Wrangler Women Candy Striped Multi Coloured T-shirt,13402,39,Desktop,Yandex Browser,Julia Miller,2012-06-27
58869,Men,Accessories,Cufflinks,Cufflinks,Blue,Summer,2012,Casual,Hakashi Men Blue Cufflinks,5967,104,Desktop,Safari,Victor Gallegos,2012-08-14
39062,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Arrow Sport Men Red & White Striped T-shirt,5449,143,Android,Edge,Lawrence Simon,2012-08-07
11608,Women,Apparel,Topwear,Kurtas,White,Summer,2011,Ethnic,W Women Solid White Kurtas,7251,95,Desktop,Chrome,Hailey Ibarra,2011-07-09
41944,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012,Casual,iPanema Women Pink Flip Flops,8265,37,Desktop,Firefox,Rachel Stone,2012-02-28
59187,Women,Footwear,Shoes,Heels,Maroon,Summer,2012,Casual,Senorita Women Maroon Heels,9316,85,Desktop,Edge,Madeline Wright,2012-06-19
22618,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Sports,Nike Men Blue T-shirt,12533,26,Desktop,Chrome,Charles Butler,2011-11-15
28322,Men,Footwear,Sandal,Sandals,Black,Winter,2018,Casual,Red Tape Men Casual Black Sandals,4102,101,iOS,Firefox,John Combs,2018-01-26
50238,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Stoln Women Pink Handbag,6133,143,iOS,Chrome,Haley Bailey,2012-08-01
13963,Men,Apparel,Topwear,Shirts,White,Summer,2011,Formal,John Miller Men Stripes White Shirts,2882,149,Desktop,Yandex Browser,William Lopez,2011-07-11
7846,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men's Excitemo Black White Silver Shoe,5000,182,iOS,Chrome,Trevor Simmons,2011-09-22
19465,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Quiksilver Men Navy Blue Check Shirt,2498,85,iOS,Chrome,John Chang,2011-11-13
2508,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010,Casual,Numero Uno Men's Casual Brown Shoe,3184,237,Android,Safari,William Miller,2010-09-01
6994,Men,Apparel,Topwear,Tshirts,Grey,Spring,2011,Casual,Classic Polo Men's Dark Grey With Black Purple Stripes T-shirt,3192,175,Android,Chrome,Chris Walter,2011-04-12
54698,Women,Apparel,Topwear,Kurtas,Black,Fall,2012,Ethnic,Shree Women Black and White Printed Kurta,10838,65,Desktop,Chrome,Emma Adams,2012-11-12
7248,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Rockport Men's Anniello Black Shoe,13721,23,iOS,Chrome,James Hall,2011-09-19
27964,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016,Casual,Jockey Men Black Innerwear Vest,9281,46,iOS,Chrome,Jonathan Fritz,2016-07-19
28110,Men,Apparel,Innerwear,Trunk,Olive,Summer,2016,Casual,Jockey MODERN CLASSIC Men Olive Trunks 8009,7612,43,Mobile,Chrome,Travis Scott,2016-06-12
8200,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Locomotive Men Solid Lander Black T-Shirts,3039,204,Mobile,Chrome,Alan Jacobs,2011-06-15
49127,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017,Casual,Deborah Shine Tech Nuite Nail Polish 36,2014,181,Mobile,Chrome,Donna Price,2017-05-23
55578,Women,Personal Care,Makeup,Compact,Skin,Spring,2017,Casual,Revlon Touch & Glow Ivory Matte Compact 04,2541,33,Desktop,Chrome,Katie Hicks,2017-04-15
19657,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Blue Printed T-shirt,7294,96,Android,Chrome,Carl Cline,2011-10-20
46953,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017,Casual,York Women Fantasia Perfume,5757,77,Desktop,Chrome,Gwendolyn Parsons,2017-05-22
47881,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Black Handbag,3878,223,iOS,Chrome,Connie Jenkins,2012-07-06
27158,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,Mark Taylor Men White Shirt,4132,75,Desktop,Chrome,Donald Mcgrath,2012-07-22
18785,Men,Accessories,Ties,Ties,Black,Summer,2011,Formal,Peter England Men Elite Black Tie,6208,27,Desktop,Chrome,Cody Brooks,2011-08-10
50836,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,New Hide Men Black Belt,1777,452,Mobile,Chrome,Steven Miller,2012-06-15
38382,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Peter England Men Brown Belt,1049,382,Desktop,Chrome,Brian Reyes,2012-06-20
14974,Men,Accessories,Belts,Belts,Black,Fall,2011,Formal,New Hide Men Solid Black Belts,8502,73,Desktop,Chrome,Nicholas Wells,2011-09-02
14148,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011,Formal,Belmonte Men Formal Steel Cufflinks,11998,45,Android,Edge,Michael Downs,2011-11-06
58267,Women,Accessories,Bags,Handbags,Bronze,Fall,2012,Casual,Baggit Women Bronze Handbag,9586,27,Desktop,Chrome,Kristin Rodriguez,2012-11-18
1983,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Women Graphic Blue T-shirt,1218,598,Desktop,Chrome,Valerie Arnold,2010-11-15
44638,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Black Multicourt Sports Shoes,1082,543,Desktop,Chrome,Jared Price,2012-08-18
36218,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012,Casual,Gini Jony Girls Pink Leggings,8965,58,iOS,Chrome,Laura Reed,2012-08-08
17150,Men,Apparel,Topwear,Jackets,Red,Winter,2016,Casual,U.S. Polo Assn. Men Solid Red Jacket,1806,38,Android,Chrome,Steven House,2016-01-20
18924,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Levi's Men Applique Work Red Tshirt,11702,70,Desktop,Edge,Edward Taylor,2011-11-04
6507,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Tape Men's Black Leather Formal Shoe,13184,25,Mobile,Safari,Jermaine Richardson,2017-12-19
47620,Women,Footwear,Shoes,Heels,Black,Fall,2014,Casual,Portia Women Black Flats,2931,213,Desktop,Chrome,Abigail Morales,2014-09-18
35200,Unisex,Accessories,Bags,Backpacks,Grey,Spring,2013,Casual,Wildcraft Unisex Grey Backpack,13461,30,iOS,Chrome,Briana Sims,2013-04-03
3849,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Wrangler Men's Make It Your Own T-shirt,6288,27,Desktop,Chrome,Daniel Hatfield,2011-06-21
16082,Women,Accessories,Eyewear,Sunglasses,Red,Winter,2016,Casual,Mayhem Women Gradient Sunglasses MAYS-9004-103,2602,228,Desktop,Chrome,Samantha Adkins,2015-12-28
30772,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Fabindia Men Printed Mustard Kurta,12714,22,Desktop,Chrome,Ian Sellers,2012-07-01
43280,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,Murcia Women Beige Handbag,8544,73,Desktop,Edge,Sara Davidson,2012-06-07
26617,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Puma Men Redon Move White Casual Shoes,4374,201,Android,Safari,Jeffrey White,2012-07-03
12422,Women,Footwear,Shoes,Casual Shoes,Pink,Fall,2011,Casual,Timberland Women Casual Pink Casual Shoes,14712,60,Android,Chrome,Amanda Eaton,2011-10-27
3075,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Tantra Women's Green Flower Heart Yellow T-shirt,7372,110,Desktop,Chrome,Samantha Williams,2011-07-18
32025,Men,Accessories,Socks,Socks,Cream,Summer,2016,Casual,Playboy Men Cream Socks,3501,81,Android,Chrome,Jonathan Turner,2016-06-20
56560,Women,Personal Care,Lips,Lip Gloss,Peach,Spring,2017,Casual,Streetwear Nude Shimmer Lip Gloss 53,9954,42,Desktop,Chrome,Kathleen Ware,2017-05-24
44899,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black Polo Neck T-shirt,2204,72,Desktop,Chrome,Daniel Nichols,2012-06-14
40405,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Tonga Women Black Dress,13157,46,Desktop,Safari,Emily Gross,2012-06-27
59528,Women,Accessories,Jewellery,Earrings,Silver,Summer,2015,Casual,Lucera Silver Earrings,14670,44,iOS,Chrome,Misty Anderson,2015-07-07
15607,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Nike Men Sptcasl Grey Polo T-Shirts,15000,24,iOS,Safari,Tyler Benson,2011-10-13
36485,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Spinn Men Newport Black Shoes,6144,129,Android,Chrome,George Jacobson,2012-07-14
4250,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Probase Men's Mirror On The Green T-shirt,2184,397,Desktop,Chrome,Steven Sherman,2011-08-17
45177,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Men Black Dial Analogue Watch A590,6917,77,iOS,Chrome,Isaac Richards,2016-01-18
37557,Girls,Accessories,Gloves,Gloves,White,Summer,2012,Casual,Madagascar 3 Infant Girls White Mittens,11394,49,Desktop,Safari,Jacqueline Jones,2012-08-20
5382,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2011,Sports,Quechua Arpenaz  300,4975,30,iOS,Chrome,Brian Smith,2011-10-15
11095,Women,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Scullers Women Knit Black Sweaters,14540,63,Desktop,Edge,Kimberly Gutierrez,2011-11-28
56752,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012,Casual,Horsefly Men Charcoal T-shirt,14457,56,iOS,Edge,Phillip Ryan,2012-08-25
32217,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Fabindia Women Printed Maroon Kurta,2877,140,Desktop,Chrome,Lindsey Macias,2012-08-02
40637,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Span Women Green Kurta,12442,56,Desktop,Chrome,Pamela Johnson,2012-07-18
24372,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Folklore Women Purple  Kurta,9630,22,Desktop,Chrome,Stephanie Hunter,2011-09-25
10147,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Rockport Men Ed Plaintoe Black Formal Shoes,4639,99,iOS,Chrome,Mark Ramirez,2011-09-21
4062,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's India Is Known For Black T-shirt,5363,54,iOS,Opera,Brian Stout,2011-06-08
45345,Women,Footwear,Shoes,Heels,Red,Summer,2016,Casual,Cobblerz Women Red Sandals,1675,111,Android,Chrome,Tina Lee,2016-06-25
21600,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Sports,Urban Yoga Men Solid Navy Blue Track Pants,9615,20,Desktop,Chrome,David Williams,2011-10-20
37765,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Casual,John Players Men Yellow Check Shirt,4667,42,iOS,Chrome,David Lopez,2012-06-04
6735,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Puma Men Mid CVS Navy Blue Shoes,11192,79,Desktop,Chrome,John Baird,2012-06-17
47412,Women,Accessories,Bags,Handbags,Orange,Fall,2012,Casual,Baggit Women Orange Sling Bag,9799,23,Desktop,Chrome,Kimberly Garrison,2012-10-11
17362,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Fall,2011,Formal,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,7167,17,Android,Edge,Christopher Lewis,2011-11-21
23157,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Mark Taylor Men Blue Printed T-shirt,13799,53,Android,Opera,Gary Ashley,2011-11-13
51577,Men,Accessories,Watches,Watches,Red,Winter,2016,Casual,Fastrack Men Red Dial Watch,13113,42,Desktop,Chrome,Kevin Peterson,2015-12-08
35032,Women,Accessories,Stoles,Stoles,Green,Summer,2012,Casual,Fabindia Women Green Stole,3756,85,iOS,Safari,Brenda Marsh,2012-06-24
30540,Unisex,Accessories,Socks,Socks,Black,Summer,2012,Sports,Nike Unisex Sports Black Socks,6021,60,Mobile,Chrome,Tracy Sanders,2012-08-28
49588,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Heels,6819,72,Android,Chrome,Holly Moreno,2015-02-13
3247,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010,Casual,Puma Men Match Black White Shoe,1931,418,Desktop,Chrome,Michael Clark,2010-09-13
26425,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Turtle Men Check Red Shirt,2199,90,iOS,Chrome,Steven Saunders,2012-06-03
12610,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Jealous 21 Women Printed Purple Tops,8374,34,Mobile,Chrome,Mary Jenkins,2011-09-17
24716,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Puma Men  Jiff Black Sandals,9323,92,Android,Chrome,Shawn Cook,2011-11-06
56336,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Men Black Watch,10579,15,iOS,Edge,Jared Madden,2016-01-27
41381,Women,Apparel,Topwear,Tops,Black,Winter,2012,Casual,Wrangler Women Black Katie Top,7441,29,Android,Chrome,Karen White,2012-01-24
1948,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Puma Mens Keyboard Sidebar Black Polo T-shirt,9261,14,Android,Chrome,James Keller,2010-10-10
37301,Women,Accessories,Watches,Watches,Black,Summer,2017,Casual,Casio Enticer Women Black Analogue Watches (A531) LTP-2083L-1AVDF,14123,25,Desktop,Chrome,Mackenzie Miller,2017-07-16
4406,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,John Lenon Men's Working Class Hero Black T-shirt,6790,111,Mobile,Chrome,Kevin Fisher,2011-08-03
45721,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017,Casual,Reebok Men Avengers Pack of 2 Deos,3907,93,Mobile,Chrome,Casey Fleming,2017-04-24
52796,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,JAG Men Black Leather Wallet,2925,232,Desktop,Safari,Jason Richmond,2012-06-17
15051,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Black Formal Shoe,7310,61,Desktop,Chrome,Brett Combs,2012-07-15
21264,Unisex,Accessories,Bags,Backpacks,Blue,Fall,2011,Casual,Skybags Unisex Blue Backpack,14206,31,Android,Firefox,Kayla Thomas,2011-09-26
35456,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Doodle Boys Printed Grey T-shirt,7972,53,Mobile,Chrome,Melissa Foster,2012-07-19
7283,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Beatles Men's Let It Be Faded Blue Melange T-shirt,2818,260,Desktop,Chrome,Thomas Lambert,2011-11-08
34584,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Tonga Women Teal Top,6776,131,iOS,Chrome,Michelle Lynch,2012-07-08
6351,Unisex,Footwear,Sandal,Sandals,Red,Summer,2011,Casual,Crocs Kids Red Clogs,12365,35,Desktop,Safari,Emily Gray,2011-07-14
47076,Women,Apparel,Bottomwear,Patiala,Black,Fall,2012,Ethnic,Shree Women Black Printed Patiala,3496,241,iOS,Chrome,Lauren Hill,2012-11-03
17706,Unisex,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Vans unisex Old Skool Grey Casual Shoes,2284,319,Desktop,Edge,Elizabeth Contreras,2011-11-19
30918,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Ethnic,Fabindia Women Beige Harem Pants,14086,33,Android,Chrome,Denise Anderson,2012-08-21
23533,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017,Casual,Dunhill Pursuit Men Perfume,8912,51,iOS,Edge,Nicholas Arnold,2017-04-10
29835,Men,Apparel,Topwear,Shirts,Brown,Summer,2012,Casual,Basics Men Brown Checked Slim Fit Shirt,3303,68,Android,Chrome,Mark Ray,2012-06-27
3623,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Puma Men's Neon Cat Black Yellow Flip Flop,8955,19,Desktop,Chrome,Tommy Rodriguez,2011-08-20
26041,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,John Miller Men White Shirt,3502,239,Desktop,Chrome,Andrew Davis,2012-07-10
46998,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Shree Women Brown Kurta,7398,56,Desktop,Firefox,Virginia Hoffman,2012-08-15
